split,class,input_filename,output_filename,status
train,real,03__walking_and_outside_surprised_frame_3.jpg,03__walking_and_outside_surprised_frame_3.jpg,saved
train,real,03__walking_and_outside_surprised_frame_4.jpg,03__walking_and_outside_surprised_frame_4.jpg,saved
train,real,03__walking_and_outside_surprised_frame_5.jpg,03__walking_and_outside_surprised_frame_5.jpg,saved
train,real,03__walking_and_outside_surprised_frame_6.jpg,03__walking_and_outside_surprised_frame_6.jpg,saved
train,real,03__walking_and_outside_surprised_frame_7.jpg,03__walking_and_outside_surprised_frame_7.jpg,saved
train,real,03__walking_and_outside_surprised_frame_8.jpg,03__walking_and_outside_surprised_frame_8.jpg,saved
train,real,03__walking_and_outside_surprised_frame_9.jpg,03__walking_and_outside_surprised_frame_9.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_0.jpg,03__walking_down_indoor_hall_disgust_frame_0.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_1.jpg,03__walking_down_indoor_hall_disgust_frame_1.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_2.jpg,03__walking_down_indoor_hall_disgust_frame_2.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_3.jpg,03__walking_down_indoor_hall_disgust_frame_3.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_4.jpg,03__walking_down_indoor_hall_disgust_frame_4.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_5.jpg,03__walking_down_indoor_hall_disgust_frame_5.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_6.jpg,03__walking_down_indoor_hall_disgust_frame_6.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_7.jpg,03__walking_down_indoor_hall_disgust_frame_7.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_8.jpg,03__walking_down_indoor_hall_disgust_frame_8.jpg,saved
train,real,03__walking_down_indoor_hall_disgust_frame_9.jpg,03__walking_down_indoor_hall_disgust_frame_9.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_0.jpg,03__walking_down_street_outside_angry_frame_0.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_1.jpg,03__walking_down_street_outside_angry_frame_1.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_2.jpg,03__walking_down_street_outside_angry_frame_2.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_3.jpg,03__walking_down_street_outside_angry_frame_3.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_4.jpg,03__walking_down_street_outside_angry_frame_4.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_5.jpg,03__walking_down_street_outside_angry_frame_5.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_6.jpg,03__walking_down_street_outside_angry_frame_6.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_7.jpg,03__walking_down_street_outside_angry_frame_7.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_8.jpg,03__walking_down_street_outside_angry_frame_8.jpg,saved
train,real,03__walking_down_street_outside_angry_frame_9.jpg,03__walking_down_street_outside_angry_frame_9.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_0.jpg,03__walking_outside_cafe_disgusted_frame_0.jpg,no face detected
train,real,03__walking_outside_cafe_disgusted_frame_1.jpg,03__walking_outside_cafe_disgusted_frame_1.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_2.jpg,03__walking_outside_cafe_disgusted_frame_2.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_3.jpg,03__walking_outside_cafe_disgusted_frame_3.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_4.jpg,03__walking_outside_cafe_disgusted_frame_4.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_5.jpg,03__walking_outside_cafe_disgusted_frame_5.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_6.jpg,03__walking_outside_cafe_disgusted_frame_6.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_7.jpg,03__walking_outside_cafe_disgusted_frame_7.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_8.jpg,03__walking_outside_cafe_disgusted_frame_8.jpg,saved
train,real,03__walking_outside_cafe_disgusted_frame_9.jpg,03__walking_outside_cafe_disgusted_frame_9.jpg,saved
train,real,04__exit_phone_room_frame_0.jpg,04__exit_phone_room_frame_0.jpg,saved
train,real,04__exit_phone_room_frame_1.jpg,04__exit_phone_room_frame_1.jpg,saved
train,real,04__exit_phone_room_frame_2.jpg,04__exit_phone_room_frame_2.jpg,saved
train,real,04__exit_phone_room_frame_3.jpg,04__exit_phone_room_frame_3.jpg,saved
train,real,04__exit_phone_room_frame_4.jpg,04__exit_phone_room_frame_4.jpg,saved
train,real,04__exit_phone_room_frame_5.jpg,04__exit_phone_room_frame_5.jpg,saved
train,real,04__exit_phone_room_frame_6.jpg,04__exit_phone_room_frame_6.jpg,saved
train,real,04__exit_phone_room_frame_7.jpg,04__exit_phone_room_frame_7.jpg,saved
train,real,04__exit_phone_room_frame_8.jpg,04__exit_phone_room_frame_8.jpg,saved
train,real,04__exit_phone_room_frame_9.jpg,04__exit_phone_room_frame_9.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_0.jpg,04__outside_talking_pan_laughing_frame_0.jpg,no face detected
train,real,04__outside_talking_pan_laughing_frame_1.jpg,04__outside_talking_pan_laughing_frame_1.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_2.jpg,04__outside_talking_pan_laughing_frame_2.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_3.jpg,04__outside_talking_pan_laughing_frame_3.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_4.jpg,04__outside_talking_pan_laughing_frame_4.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_5.jpg,04__outside_talking_pan_laughing_frame_5.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_6.jpg,04__outside_talking_pan_laughing_frame_6.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_7.jpg,04__outside_talking_pan_laughing_frame_7.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_8.jpg,04__outside_talking_pan_laughing_frame_8.jpg,saved
train,real,04__outside_talking_pan_laughing_frame_9.jpg,04__outside_talking_pan_laughing_frame_9.jpg,no face detected
train,real,04__outside_talking_still_laughing_frame_0.jpg,04__outside_talking_still_laughing_frame_0.jpg,saved
train,real,04__outside_talking_still_laughing_frame_1.jpg,04__outside_talking_still_laughing_frame_1.jpg,saved
train,real,04__outside_talking_still_laughing_frame_2.jpg,04__outside_talking_still_laughing_frame_2.jpg,saved
train,real,04__outside_talking_still_laughing_frame_3.jpg,04__outside_talking_still_laughing_frame_3.jpg,saved
train,real,04__outside_talking_still_laughing_frame_4.jpg,04__outside_talking_still_laughing_frame_4.jpg,saved
train,real,04__outside_talking_still_laughing_frame_5.jpg,04__outside_talking_still_laughing_frame_5.jpg,saved
train,real,04__outside_talking_still_laughing_frame_6.jpg,04__outside_talking_still_laughing_frame_6.jpg,saved
train,real,04__outside_talking_still_laughing_frame_7.jpg,04__outside_talking_still_laughing_frame_7.jpg,saved
train,real,04__outside_talking_still_laughing_frame_8.jpg,04__outside_talking_still_laughing_frame_8.jpg,saved
train,real,04__outside_talking_still_laughing_frame_9.jpg,04__outside_talking_still_laughing_frame_9.jpg,saved
train,real,04__podium_speech_happy_frame_0.jpg,04__podium_speech_happy_frame_0.jpg,saved
train,real,04__podium_speech_happy_frame_1.jpg,04__podium_speech_happy_frame_1.jpg,saved
train,real,04__podium_speech_happy_frame_2.jpg,04__podium_speech_happy_frame_2.jpg,saved
train,real,04__podium_speech_happy_frame_3.jpg,04__podium_speech_happy_frame_3.jpg,saved
train,real,04__podium_speech_happy_frame_4.jpg,04__podium_speech_happy_frame_4.jpg,saved
train,real,04__podium_speech_happy_frame_5.jpg,04__podium_speech_happy_frame_5.jpg,saved
train,real,04__podium_speech_happy_frame_6.jpg,04__podium_speech_happy_frame_6.jpg,saved
train,real,04__podium_speech_happy_frame_7.jpg,04__podium_speech_happy_frame_7.jpg,saved
train,real,04__podium_speech_happy_frame_8.jpg,04__podium_speech_happy_frame_8.jpg,saved
train,real,04__podium_speech_happy_frame_9.jpg,04__podium_speech_happy_frame_9.jpg,saved
train,real,04__secret_conversation_frame_0.jpg,04__secret_conversation_frame_0.jpg,saved
train,real,04__secret_conversation_frame_1.jpg,04__secret_conversation_frame_1.jpg,saved
train,real,04__secret_conversation_frame_2.jpg,04__secret_conversation_frame_2.jpg,saved
train,real,04__secret_conversation_frame_3.jpg,04__secret_conversation_frame_3.jpg,saved
train,real,04__secret_conversation_frame_4.jpg,04__secret_conversation_frame_4.jpg,saved
train,real,04__secret_conversation_frame_5.jpg,04__secret_conversation_frame_5.jpg,saved
train,real,04__secret_conversation_frame_6.jpg,04__secret_conversation_frame_6.jpg,saved
train,real,04__secret_conversation_frame_7.jpg,04__secret_conversation_frame_7.jpg,saved
train,real,04__secret_conversation_frame_8.jpg,04__secret_conversation_frame_8.jpg,saved
train,real,04__secret_conversation_frame_9.jpg,04__secret_conversation_frame_9.jpg,saved
train,real,05__exit_phone_room_frame_0.jpg,05__exit_phone_room_frame_0.jpg,saved
train,real,05__exit_phone_room_frame_1.jpg,05__exit_phone_room_frame_1.jpg,saved
train,real,05__exit_phone_room_frame_2.jpg,05__exit_phone_room_frame_2.jpg,saved
train,real,05__exit_phone_room_frame_3.jpg,05__exit_phone_room_frame_3.jpg,saved
train,real,05__exit_phone_room_frame_4.jpg,05__exit_phone_room_frame_4.jpg,saved
train,real,05__exit_phone_room_frame_5.jpg,05__exit_phone_room_frame_5.jpg,saved
train,real,05__exit_phone_room_frame_6.jpg,05__exit_phone_room_frame_6.jpg,saved
train,real,05__exit_phone_room_frame_7.jpg,05__exit_phone_room_frame_7.jpg,saved
train,real,05__exit_phone_room_frame_8.jpg,05__exit_phone_room_frame_8.jpg,saved
train,real,05__exit_phone_room_frame_9.jpg,05__exit_phone_room_frame_9.jpg,saved
train,real,05__hugging_happy_frame_0.jpg,05__hugging_happy_frame_0.jpg,saved
train,real,05__hugging_happy_frame_1.jpg,05__hugging_happy_frame_1.jpg,saved
train,real,05__hugging_happy_frame_2.jpg,05__hugging_happy_frame_2.jpg,saved
train,real,05__hugging_happy_frame_3.jpg,05__hugging_happy_frame_3.jpg,saved
train,real,05__hugging_happy_frame_4.jpg,05__hugging_happy_frame_4.jpg,saved
train,real,05__hugging_happy_frame_5.jpg,05__hugging_happy_frame_5.jpg,saved
train,real,05__hugging_happy_frame_6.jpg,05__hugging_happy_frame_6.jpg,saved
train,real,05__hugging_happy_frame_7.jpg,05__hugging_happy_frame_7.jpg,saved
train,real,05__hugging_happy_frame_8.jpg,05__hugging_happy_frame_8.jpg,saved
train,real,05__hugging_happy_frame_9.jpg,05__hugging_happy_frame_9.jpg,saved
train,real,05__kitchen_still_frame_0.jpg,05__kitchen_still_frame_0.jpg,saved
train,real,05__kitchen_still_frame_1.jpg,05__kitchen_still_frame_1.jpg,saved
train,real,05__kitchen_still_frame_2.jpg,05__kitchen_still_frame_2.jpg,saved
train,real,05__kitchen_still_frame_3.jpg,05__kitchen_still_frame_3.jpg,saved
train,real,05__kitchen_still_frame_4.jpg,05__kitchen_still_frame_4.jpg,saved
train,real,05__kitchen_still_frame_5.jpg,05__kitchen_still_frame_5.jpg,saved
train,real,05__kitchen_still_frame_6.jpg,05__kitchen_still_frame_6.jpg,saved
train,real,05__kitchen_still_frame_7.jpg,05__kitchen_still_frame_7.jpg,saved
train,real,05__kitchen_still_frame_8.jpg,05__kitchen_still_frame_8.jpg,saved
train,real,05__kitchen_still_frame_9.jpg,05__kitchen_still_frame_9.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_0.jpg,05__outside_talking_pan_laughing_frame_0.jpg,no face detected
train,real,05__outside_talking_pan_laughing_frame_1.jpg,05__outside_talking_pan_laughing_frame_1.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_2.jpg,05__outside_talking_pan_laughing_frame_2.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_3.jpg,05__outside_talking_pan_laughing_frame_3.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_4.jpg,05__outside_talking_pan_laughing_frame_4.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_5.jpg,05__outside_talking_pan_laughing_frame_5.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_6.jpg,05__outside_talking_pan_laughing_frame_6.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_7.jpg,05__outside_talking_pan_laughing_frame_7.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_8.jpg,05__outside_talking_pan_laughing_frame_8.jpg,saved
train,real,05__outside_talking_pan_laughing_frame_9.jpg,05__outside_talking_pan_laughing_frame_9.jpg,no face detected
train,real,05__outside_talking_still_laughing_frame_0.jpg,05__outside_talking_still_laughing_frame_0.jpg,saved
train,real,05__outside_talking_still_laughing_frame_1.jpg,05__outside_talking_still_laughing_frame_1.jpg,saved
train,real,05__outside_talking_still_laughing_frame_2.jpg,05__outside_talking_still_laughing_frame_2.jpg,saved
train,real,05__outside_talking_still_laughing_frame_3.jpg,05__outside_talking_still_laughing_frame_3.jpg,saved
train,real,05__outside_talking_still_laughing_frame_4.jpg,05__outside_talking_still_laughing_frame_4.jpg,saved
train,real,05__outside_talking_still_laughing_frame_5.jpg,05__outside_talking_still_laughing_frame_5.jpg,saved
train,real,05__outside_talking_still_laughing_frame_6.jpg,05__outside_talking_still_laughing_frame_6.jpg,saved
train,real,05__outside_talking_still_laughing_frame_7.jpg,05__outside_talking_still_laughing_frame_7.jpg,saved
train,real,05__outside_talking_still_laughing_frame_8.jpg,05__outside_talking_still_laughing_frame_8.jpg,saved
train,real,05__outside_talking_still_laughing_frame_9.jpg,05__outside_talking_still_laughing_frame_9.jpg,saved
train,real,05__podium_speech_happy_frame_0.jpg,05__podium_speech_happy_frame_0.jpg,saved
train,real,05__podium_speech_happy_frame_1.jpg,05__podium_speech_happy_frame_1.jpg,saved
train,real,05__podium_speech_happy_frame_2.jpg,05__podium_speech_happy_frame_2.jpg,saved
train,real,05__podium_speech_happy_frame_3.jpg,05__podium_speech_happy_frame_3.jpg,saved
train,real,05__podium_speech_happy_frame_4.jpg,05__podium_speech_happy_frame_4.jpg,saved
train,real,05__podium_speech_happy_frame_5.jpg,05__podium_speech_happy_frame_5.jpg,saved
train,real,05__podium_speech_happy_frame_6.jpg,05__podium_speech_happy_frame_6.jpg,saved
train,real,05__podium_speech_happy_frame_7.jpg,05__podium_speech_happy_frame_7.jpg,saved
train,real,05__podium_speech_happy_frame_8.jpg,05__podium_speech_happy_frame_8.jpg,saved
train,real,05__podium_speech_happy_frame_9.jpg,05__podium_speech_happy_frame_9.jpg,saved
train,real,05__walk_down_hall_angry_frame_0.jpg,05__walk_down_hall_angry_frame_0.jpg,no face detected
train,real,05__walk_down_hall_angry_frame_1.jpg,05__walk_down_hall_angry_frame_1.jpg,saved
train,real,05__walk_down_hall_angry_frame_2.jpg,05__walk_down_hall_angry_frame_2.jpg,saved
train,real,05__walk_down_hall_angry_frame_3.jpg,05__walk_down_hall_angry_frame_3.jpg,saved
train,real,05__walk_down_hall_angry_frame_4.jpg,05__walk_down_hall_angry_frame_4.jpg,saved
train,real,05__walk_down_hall_angry_frame_5.jpg,05__walk_down_hall_angry_frame_5.jpg,saved
train,real,05__walk_down_hall_angry_frame_6.jpg,05__walk_down_hall_angry_frame_6.jpg,saved
train,real,05__walk_down_hall_angry_frame_7.jpg,05__walk_down_hall_angry_frame_7.jpg,saved
train,real,05__walk_down_hall_angry_frame_8.jpg,05__walk_down_hall_angry_frame_8.jpg,saved
train,real,05__walk_down_hall_angry_frame_9.jpg,05__walk_down_hall_angry_frame_9.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_0.jpg,05__walking_down_street_outside_angry_frame_0.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_1.jpg,05__walking_down_street_outside_angry_frame_1.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_2.jpg,05__walking_down_street_outside_angry_frame_2.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_3.jpg,05__walking_down_street_outside_angry_frame_3.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_4.jpg,05__walking_down_street_outside_angry_frame_4.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_5.jpg,05__walking_down_street_outside_angry_frame_5.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_6.jpg,05__walking_down_street_outside_angry_frame_6.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_7.jpg,05__walking_down_street_outside_angry_frame_7.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_8.jpg,05__walking_down_street_outside_angry_frame_8.jpg,saved
train,real,05__walking_down_street_outside_angry_frame_9.jpg,05__walking_down_street_outside_angry_frame_9.jpg,saved
train,real,06__hugging_happy_frame_0.jpg,06__hugging_happy_frame_0.jpg,saved
train,real,06__hugging_happy_frame_1.jpg,06__hugging_happy_frame_1.jpg,saved
train,real,06__hugging_happy_frame_2.jpg,06__hugging_happy_frame_2.jpg,saved
train,real,06__hugging_happy_frame_3.jpg,06__hugging_happy_frame_3.jpg,saved
train,real,06__hugging_happy_frame_4.jpg,06__hugging_happy_frame_4.jpg,saved
train,real,06__hugging_happy_frame_5.jpg,06__hugging_happy_frame_5.jpg,saved
train,real,06__hugging_happy_frame_6.jpg,06__hugging_happy_frame_6.jpg,saved
train,real,06__hugging_happy_frame_7.jpg,06__hugging_happy_frame_7.jpg,saved
train,real,06__hugging_happy_frame_8.jpg,06__hugging_happy_frame_8.jpg,saved
train,real,06__hugging_happy_frame_9.jpg,06__hugging_happy_frame_9.jpg,saved
train,real,06__kitchen_pan_frame_0.jpg,06__kitchen_pan_frame_0.jpg,no face detected
train,real,06__kitchen_pan_frame_1.jpg,06__kitchen_pan_frame_1.jpg,saved
train,real,06__kitchen_pan_frame_2.jpg,06__kitchen_pan_frame_2.jpg,saved
train,real,06__kitchen_pan_frame_3.jpg,06__kitchen_pan_frame_3.jpg,saved
train,real,06__kitchen_pan_frame_4.jpg,06__kitchen_pan_frame_4.jpg,saved
train,real,06__kitchen_pan_frame_5.jpg,06__kitchen_pan_frame_5.jpg,saved
train,real,06__kitchen_pan_frame_6.jpg,06__kitchen_pan_frame_6.jpg,saved
train,real,06__kitchen_pan_frame_7.jpg,06__kitchen_pan_frame_7.jpg,saved
train,real,06__kitchen_pan_frame_8.jpg,06__kitchen_pan_frame_8.jpg,saved
train,real,06__kitchen_pan_frame_9.jpg,06__kitchen_pan_frame_9.jpg,no face detected
train,real,06__kitchen_still_frame_0.jpg,06__kitchen_still_frame_0.jpg,saved
train,real,06__kitchen_still_frame_1.jpg,06__kitchen_still_frame_1.jpg,saved
train,real,06__kitchen_still_frame_2.jpg,06__kitchen_still_frame_2.jpg,saved
train,real,06__kitchen_still_frame_3.jpg,06__kitchen_still_frame_3.jpg,saved
train,real,06__kitchen_still_frame_4.jpg,06__kitchen_still_frame_4.jpg,saved
train,real,06__kitchen_still_frame_5.jpg,06__kitchen_still_frame_5.jpg,saved
